float_rate,multiplier,train_events,valid_events,train_hit_rate,valid_hit_rate,train_avg_target_upside_pct,valid_avg_target_upside_pct,valid_balanced_score
90.0,0.5,1331,641,0.9631855747558227,0.9734789391575663,0.6502831033191162,0.8856241978349554,0.6174376864972395
55.0,0.3,1331,641,0.9639368895567243,0.9734789391575663,0.6384597741678597,0.8695219396925019,0.6090889806536435
15.0,0.1,1331,641,0.9586776859504132,0.9719188767550702,0.7803397239829397,1.062749037401947,0.703707732738944
30.0,0.2,1331,641,0.9586776859504132,0.9719188767550702,0.7803397239829397,1.062749037401947,0.703707732738944
45.0,0.3,1331,641,0.9586776859504132,0.9719188767550702,0.7803397239829397,1.062749037401947,0.703707732738944
60.0,0.4,1331,641,0.9586776859504132,0.9719188767550702,0.7803397239829397,1.062749037401947,0.703707732738944
75.0,0.5,1331,641,0.9586776859504132,0.9719188767550702,0.7803397239829397,1.062749037401947,0.703707732738944
90.0,0.6,1331,641,0.9586776859504132,0.9719188767550702,0.7803397239829397,1.062749037401947,0.703707732738944
95.0,0.6,1331,641,0.9601803155522164,0.9719188767550702,0.739269212194364,1.0068148775386865,0.6769889537020134
80.0,0.5,1331,641,0.9601803155522164,0.9719188767550702,0.7315684912340059,0.9963272225643257,0.6718963674742962
65.0,0.4,1331,641,0.9601803155522164,0.9719188767550702,0.7203135913688676,0.9809991114479513,0.6644050262849188
50.0,0.3,1331,641,0.9601803155522164,0.9719188767550702,0.7023057515846456,0.9564741336617522,0.6522974661146653
100.0,0.6,1331,641,0.9601803155522164,0.9719188767550702,0.7023057515846456,0.9564741336617522,0.6522974661146653
85.0,0.5,1331,641,0.9609316303531179,0.9719188767550702,0.6885350505731823,0.9377197388840711,0.6429358925369824
35.0,0.2,1331,641,0.9624342599549212,0.9719188767550702,0.6688626205568058,0.910927746344526,0.6294038327449117
70.0,0.4,1331,641,0.9624342599549212,0.9719188767550702,0.6688626205568058,0.910927746344526,0.6294038327449117
100.0,0.7,1331,641,0.9549211119459053,0.9703588143525741,0.8193567101820867,1.1158864892720441,0.7272585744703784
70.0,0.5,1331,641,0.9534184823441022,0.968798751950078,0.836078275696007,1.1386596829306577,0.7364607730138788
85.0,0.6,1331,641,0.9541697971450037,0.968798751950078,0.8262420606878187,1.1252636866608847,0.7303733900842615
90.0,0.7,1331,641,0.9489105935386927,0.9672386895475819,0.9103963446467631,1.2398738769689375,0.7800001978181822
65.0,0.5,1331,641,0.9489105935386927,0.9672386895475819,0.9003919892110844,1.2262488893099388,0.7740985883986223
40.0,0.3,1331,641,0.9511645379413974,0.9672386895475819,0.8778821894808074,1.1955926670771904,0.7606868191485396
80.0,0.6,1331,641,0.9511645379413974,0.9672386895475819,0.8778821894808074,1.1955926670771904,0.7606868191485396
95.0,0.7,1331,641,0.9519158527422991,0.9672386895475819,0.8624807475600913,1.1746173571284675,0.7514020081279892
55.0,0.4,1331,641,0.9534184823441022,0.9672386895475819,0.8512796988904798,1.1593625862566697,0.7445929939128694
95.0,0.9,1331,641,0.9398948159278738,0.9641185647425897,1.108903818291546,1.5102223163080304,0.8873470774720899
85.0,0.8,1331,641,0.9398948159278738,0.9641185647425897,1.1016560809170914,1.500351582214513,0.8835484825443796
75.0,0.7,1331,641,0.9406461307287753,0.9641185647425897,1.0924756135761153,1.4878486523627257,0.8787153437524599
65.0,0.6,1331,641,0.9406461307287753,0.9641185647425897,1.080470387053301,1.4714986671719257,0.872358305073597
55.0,0.5,1331,641,0.9421487603305785,0.9641185647425897,1.0640996236130995,1.4492032328208362,0.8636215070710942
100.0,0.9,1331,641,0.9421487603305785,0.9641185647425897,1.053458627376969,1.4347112004926286,0.8578998349956505
45.0,0.4,1331,641,0.9421487603305785,0.9641185647425897,1.0404529653105865,1.4169987165359288,0.8508602506961404
90.0,0.8,1331,641,0.9421487603305785,0.9641185647425897,1.0404529653105865,1.4169987165359288,0.8508602506961404
80.0,0.7,1331,641,0.9429000751314801,0.9641185647425897,1.024195887727608,1.394858111590055,0.8419878674680148
35.0,0.3,1331,641,0.9436513899323816,0.9641185647425897,1.0032939308352085,1.3663916195167887,0.8304592134153904
70.0,0.6,1331,641,0.9436513899323816,0.9641185647425897,1.0032939308352085,1.3663916195167887,0.8304592134153904
95.0,0.8,1331,641,0.9459053343350864,0.9641185647425897,0.9856922829258189,1.3424198367182483,0.8206427912874866
60.0,0.5,1331,641,0.9459053343350864,0.9641185647425897,0.9754246549786751,1.3284362967524337,0.8148700462596785
85.0,0.7,1331,641,0.946656649135988,0.9641185647425897,0.9639490708024552,1.3128076344376984,0.8083769850652676
25.0,0.2,1331,641,0.9481592787377912,0.9641185647425897,0.9364076687795275,1.2752988448823364,0.792612867040854
50.0,0.4,1331,641,0.9481592787377912,0.9641185647425897,0.9364076687795275,1.2752988448823364,0.792612867040854
75.0,0.6,1331,641,0.9481592787377912,0.9641185647425897,0.9364076687795273,1.2752988448823364,0.792612867040854
100.0,0.8,1331,641,0.9481592787377912,0.9641185647425897,0.9364076687795275,1.2752988448823364,0.792612867040854
35.0,0.4,1331,641,0.9301277235161532,0.9609984399375975,1.3377252411136111,1.8218554926890516,0.9969346351654511
70.0,0.8,1331,641,0.9301277235161532,0.9609984399375975,1.3377252411136111,1.8218554926890516,0.9969346351654511
80.0,0.9,1331,641,0.9308790383170549,0.9609984399375975,1.3168232842212109,1.793389000615785,0.9871909850502447
45.0,0.5,1331,641,0.932381667918858,0.9609984399375975,1.3005662066382329,1.7712483956699119,0.979543694642461
90.0,1.0,1331,641,0.932381667918858,0.9609984399375975,1.3005662066382329,1.7712483956699119,0.979543694642461
100.0,1.1,1331,641,0.9338842975206612,0.9609984399375975,1.287560544571851,1.7535359117132125,0.973381742674019
55.0,0.6,1331,641,0.9338842975206612,0.9609984399375975,1.2769195483357196,1.7390438793850038,0.9683105909361593
65.0,0.7,1331,641,0.9353869271224643,0.9609984399375975,1.260548784895518,1.7167484450339137,0.9604561875326157
75.0,0.8,1331,641,0.9361382419233659,0.9609984399375975,1.2485435583727036,1.700398459843115,0.9546552158226586
85.0,0.9,1331,641,0.9361382419233659,0.9609984399375975,1.2393630910317275,1.6878955299913274,0.9501954303435441
95.0,1.0,1331,641,0.9368895567242674,0.9609984399375975,1.2321153536572733,1.6780247958978107,0.9466598688039473
10.0,0.1,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
20.0,0.2,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
30.0,0.3,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
40.0,0.4,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
50.0,0.5,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
60.0,0.6,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
70.0,0.7,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
80.0,0.8,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
90.0,0.9,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
100.0,1.0,1331,641,0.9376408715251691,0.9609984399375975,1.1705095859744097,1.5941235561029201,0.9160705291952962
60.0,0.7,1331,641,0.9293764087152517,0.9594383775351014,1.3655945169701447,1.859810815453407,1.0081351273535255
95.0,1.1,1331,641,0.9293764087152517,0.9594383775351014,1.3553268890230008,1.8458272754875922,1.0034322802590268
55.0,0.7,1331,641,0.9263711495116453,0.9578783151326054,1.4897394730583395,2.0288845259491706,1.0615153928426415
95.0,1.2,1331,641,0.9263711495116453,0.9578783151326054,1.478538424388728,2.0136297550773734,1.0566789143224602
40.0,0.5,1331,641,0.927122464312547,0.9578783151326054,1.463136982468012,1.99265444512865,1.0499886294270213
80.0,1.0,1331,641,0.927122464312547,0.9578783151326054,1.463136982468012,1.99265444512865,1.0499886294270213
65.0,0.8,1331,641,0.927122464312547,0.9578783151326054,1.440627182737735,1.9619982228959019,1.0401256897799875
90.0,1.1,1331,641,0.927122464312547,0.9578783151326054,1.4306228273020563,1.9483732352369032,1.0357093503218109
25.0,0.3,1331,641,0.927122464312547,0.9578783151326054,1.4046115031692916,1.9129482673235043,1.024130657107157
50.0,0.6,1331,641,0.927122464312547,0.9578783151326054,1.4046115031692916,1.9129482673235043,1.024130657107157
75.0,0.9,1331,641,0.927122464312547,0.9578783151326054,1.4046115031692918,1.9129482673235043,1.024130657107157
100.0,1.2,1331,641,0.927122464312547,0.9578783151326054,1.4046115031692916,1.9129482673235043,1.024130657107157
85.0,1.0,1331,641,0.9286250939143501,0.9578783151326054,1.3770701011463642,1.8754394777681416,1.011716368145573
100.0,1.3,1331,641,0.9256198347107438,0.9563182527301092,1.521662461766732,2.0723606229337963,1.0734157874991423
85.0,1.1,1331,641,0.9256198347107438,0.9563182527301092,1.514777111261001,2.062983425544956,1.070492531057698
70.0,0.9,1331,641,0.9263711495116453,0.9563182527301092,1.5049408962528128,2.0495874292751837,1.0663008884378324
15.0,0.2,1331,641,0.9241172051089407,0.9547581903276131,1.56067944796588,2.125498074803894,1.0880363752079696
30.0,0.4,1331,641,0.9241172051089407,0.9547581903276131,1.56067944796588,2.125498074803894,1.0880363752079696
60.0,0.8,1331,641,0.9241172051089407,0.9547581903276131,1.56067944796588,2.125498074803894,1.0880363752079696
75.0,1.0,1331,641,0.9241172051089407,0.9547581903276131,1.5606794479658794,2.125498074803894,1.0880363752079696
45.0,0.6,1331,641,0.9241172051089407,0.9547581903276131,1.5606794479658794,2.1254980748038936,1.0880363752079694
90.0,1.2,1331,641,0.9241172051089407,0.9547581903276131,1.5606794479658794,2.1254980748038936,1.0880363752079694
50.0,0.7,1331,641,0.9226145755071374,0.953198127925117,1.6387134203641733,2.2317729785440883,1.1181308544512607
100.0,1.4,1331,641,0.9226145755071374,0.953198127925117,1.6387134203641733,2.2317729785440883,1.1181308544512607
65.0,0.9,1331,641,0.9226145755071374,0.953198127925117,1.6207055805799515,2.2072480007578896,1.1108697270117027
80.0,1.1,1331,641,0.9226145755071374,0.953198127925117,1.609450680714813,2.191919889641515,1.1063032724305455
95.0,1.3,1331,641,0.9226145755071374,0.953198127925117,1.6017499597544553,2.1814322346671537,1.1031662036114587
60.0,0.9,1331,641,0.9211119459053343,0.9516380655226209,1.7557643789616149,2.3911853341543807,1.1621209126138643
20.0,0.3,1331,641,0.9211119459053343,0.9516380655226209,1.7557643789616144,2.3911853341543803,1.162120912613864
40.0,0.6,1331,641,0.9211119459053343,0.9516380655226209,1.7557643789616144,2.3911853341543803,1.162120912613864
80.0,1.2,1331,641,0.9211119459053343,0.9516380655226209,1.7557643789616144,2.3911853341543803,1.162120912613864
100.0,1.5,1331,641,0.9211119459053343,0.9516380655226209,1.7557643789616149,2.3911853341543803,1.162120912613864
95.0,1.4,1331,641,0.9211119459053343,0.9516380655226209,1.724961495120183,2.3492347142569354,1.1502752644352234
75.0,1.1,1331,641,0.9211119459053343,0.9516380655226209,1.716747392762468,2.338047882284284,1.1470913627787163
55.0,0.8,1331,641,0.9211119459053343,0.9516380655226209,1.7025593977809592,2.318725172513339,1.141566680581852
90.0,1.3,1331,641,0.9218632607062359,0.9516380655226209,1.6907360686297028,2.302622914370885,1.1369381512262002
35.0,0.5,1331,641,0.9218632607062359,0.9516380655226209,1.672156551392014,2.2773193658613144,1.129618956731778
70.0,1.0,1331,641,0.9218632607062359,0.9516380655226209,1.672156551392014,2.2773193658613144,1.129618956731778
85.0,1.2,1331,641,0.9226145755071374,0.9516380655226209,1.652484121375637,2.2505273733217694,1.121807369195093
85.0,1.4,1331,641,0.918106686701728,0.9500780031201248,1.9278981416049101,2.625615268875398,1.22372327297777
55.0,0.9,1331,641,0.9196093163035312,0.9500780031201248,1.9153793225035793,2.608565819077506,1.2192449949218576
80.0,1.3,1331,641,0.9196093163035312,0.9500780031201248,1.9020780772084158,2.5904507786672455,1.2144635813742681
25.0,0.4,1331,641,0.9196093163035312,0.9500780031201248,1.8728153375590557,2.5505976897646723,1.2038589939961795
50.0,0.8,1331,641,0.9196093163035312,0.9500780031201248,1.8728153375590557,2.5505976897646723,1.2038589939961795
75.0,1.2,1331,641,0.9196093163035312,0.9500780031201248,1.8728153375590553,2.5505976897646723,1.2038589939961795
100.0,1.6,1331,641,0.9196093163035312,0.9500780031201248,1.8728153375590557,2.5505976897646723,1.2038589939961795
95.0,1.5,1331,641,0.9203606311044328,0.9500780031201248,1.84817303048591,2.517037193846716,1.194836080639057
70.0,1.1,1331,641,0.9203606311044328,0.9500780031201248,1.8393722065312157,2.505051302447447,1.191592731361623
45.0,0.7,1331,641,0.9203606311044328,0.9500780031201248,1.8207926892935262,2.479747753937876,1.1847090830813016
90.0,1.4,1331,641,0.9203606311044328,0.9500780031201248,1.8207926892935262,2.479747753937876,1.1847090830813016
65.0,1.0,1331,641,0.9203606311044328,0.9500780031201248,1.8007839784221684,2.452497778619877,1.1772397182518406
85.0,1.3,1331,641,0.9203606311044328,0.9500780031201248,1.7901911314902736,2.4380713210985845,1.1732614459836976
35.0,0.6,1331,641,0.9151014274981217,0.9485179407176287,2.0065878616704165,2.7327832390335782,1.2493443249766933
70.0,1.2,1331,641,0.9151014274981217,0.9485179407176287,2.0065878616704165,2.7327832390335782,1.2493443249766933
100.0,1.7,1331,641,0.9166040570999249,0.9485179407176287,1.9898662961564966,2.7100100453749647,1.2435398240756026
65.0,1.1,1331,641,0.9166040570999249,0.9485179407176287,1.9808623762643853,2.6977475564818647,1.2403995481750998
95.0,1.6,1331,641,0.9173553719008265,0.9485179407176287,1.9713845658516371,2.684839673436498,1.2370827242108586
30.0,0.5,1331,641,0.918106686701728,0.9485179407176287,1.9508493099573492,2.656872593504867,1.2298562341457857
60.0,1.0,1331,641,0.918106686701728,0.9485179407176287,1.9508493099573492,2.656872593504867,1.2298562341457857
90.0,1.5,1331,641,0.918106686701728,0.9485179407176287,1.9508493099573492,2.656872593504867,1.2298562341457857
95.0,1.7,1331,641,0.9120961682945155,0.9469578783151326,2.094596101217365,2.8526421530262787,1.277218137544558
45.0,0.8,1331,641,0.9135987978963186,0.9469578783151326,2.0809059306211726,2.8339974330718585,1.2726242447573892
90.0,1.6,1331,641,0.9135987978963186,0.9469578783151326,2.0809059306211726,2.8339974330718585,1.2726242447573892
85.0,1.5,1331,641,0.9135987978963186,0.9469578783151326,2.0656051517195464,2.813159216652213,1.2674633822422263
40.0,0.7,1331,641,0.9135987978963186,0.9469578783151326,2.048391775455217,2.7897162231801103,1.2616235923126293
80.0,1.4,1331,641,0.9135987978963186,0.9469578783151326,2.048391775455217,2.7897162231801103,1.2616235923126293
75.0,1.3,1331,641,0.9143501126972201,0.9469578783151326,2.0288832823556433,2.763147497245062,1.2549613330559055
60.0,1.1,1331,641,0.9113448534936138,0.9453978159126365,2.145934240953084,2.9225598528553545,1.292117231519252
55.0,1.0,1331,641,0.9113448534936138,0.9453978159126365,2.1281992472261995,2.8984064656416733,1.28627789372282
50.0,0.9,1331,641,0.9120961682945155,0.9453978159126365,2.106917254753937,2.8694224009852567,1.2792227438063488
100.0,1.8,1331,641,0.9120961682945155,0.9453978159126365,2.106917254753937,2.8694224009852567,1.2792227438063488
100.0,1.9,1331,641,0.9098422238918107,0.9438377535101404,2.223968213351378,3.0288347565955487,1.315216382337404
95.0,1.8,1331,641,0.9105935386927122,0.9438377535101404,2.217807636583092,3.0204446326160594,1.3132487730015896
90.0,1.7,1331,641,0.9113448534936138,0.9438377535101404,2.2109625512849957,3.01112227263885,1.3110577187892498
85.0,1.6,1331,641,0.9113448534936138,0.9438377535101404,2.203312161834183,3.0007031644290265,1.3086028592051624
80.0,1.5,1331,641,0.9113448534936138,0.9438377535101404,2.194705473702018,2.9889816676929746,1.3058334886187686
75.0,1.4,1331,641,0.9113448534936138,0.9438377535101404,2.184951227152231,2.9756973047254514,1.3026850139670316
70.0,1.3,1331,641,0.9113448534936138,0.9438377535101404,2.173803516809618,2.9605151756197094,1.2990738495370373
65.0,1.2,1331,641,0.9113448534936138,0.9438377535101404,2.160940774106602,2.942997334343853,1.2948898801915205
10.0,0.2,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
15.0,0.3,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
20.0,0.4,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
25.0,0.5,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
30.0,0.6,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
35.0,0.7,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
40.0,0.8,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
45.0,0.9,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
50.0,1.0,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
55.0,1.1,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
60.0,1.2,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
65.0,1.3,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
70.0,1.4,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
75.0,1.5,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
80.0,1.6,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
85.0,1.7,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
90.0,1.8,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
95.0,1.9,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
100.0,2.0,1331,641,0.9045830202854996,0.9344773790951638,2.34101917194882,3.1882471122058402,1.338435406176711
95.0,2.0,1331,641,0.9023290758827949,0.9313572542901716,2.4642307073145466,3.3560495917956215,1.3705532871454624
100.0,2.1,1331,641,0.9023290758827949,0.9313572542901716,2.4580701305462607,3.347659467816133,1.36875768363905
90.0,1.9,1331,641,0.9023290758827949,0.9297971918876755,2.4710757926126417,3.365371951772832,1.370245281117402
85.0,1.8,1331,641,0.9015777610818934,0.9282371294851794,2.478726182063456,3.375791059982655,1.3701590541640667
50.0,1.1,1331,641,0.8970698722764838,0.9266770670826833,2.575121089143702,3.507071823426425,1.3952491757486454
100.0,2.2,1331,641,0.8970698722764838,0.9266770670826833,2.575121089143702,3.507071823426425,1.3952491757486454
55.0,1.2,1331,641,0.8970698722764838,0.9266770670826833,2.5538390966714393,3.478087758770008,1.3892706595200421
60.0,1.3,1331,641,0.8970698722764838,0.9266770670826833,2.5361041029445546,3.4539343715563278,1.3842589288608826
65.0,1.4,1331,641,0.8993238166791886,0.9266770670826833,2.521097569791036,3.4334968900678278,1.379996959742746
70.0,1.5,1331,641,0.9000751314800901,0.9266770670826833,2.508234827088021,3.4159790487919723,1.3763281768473201
75.0,1.6,1331,641,0.9008264462809917,0.9266770670826833,2.4970871167454076,3.40079691968623,1.3731367733620616
80.0,1.7,1331,641,0.9008264462809917,0.9266770670826833,2.4873328701956208,3.3875125567187054,1.3703352507434299
40.0,0.9,1331,641,0.8948159278737791,0.9251170046801872,2.6336465684424217,3.5867780012315715,1.4091176997201589
80.0,1.8,1331,641,0.8948159278737791,0.9251170046801872,2.6336465684424217,3.5867780012315715,1.4091176997201589
85.0,1.9,1331,641,0.8955672426746807,0.9251170046801872,2.6164331921780923,3.5633350077594685,1.4043773081352005
45.0,1.0,1331,641,0.8955672426746807,0.9251170046801872,2.6011324132764657,3.542496791339823,1.4001431376749975
90.0,2.0,1331,641,0.8955672426746807,0.9251170046801872,2.6011324132764657,3.542496791339823,1.4001431376749975
95.0,2.1,1331,641,0.8955672426746807,0.9251170046801872,2.5874422426802743,3.523852071385403,1.396338172290635
55.0,1.3,1331,641,0.8895567242674681,0.9235569422776911,2.7666590213940596,3.7679284053341755,1.4425145913921935
85.0,2.0,1331,641,0.8910593538692713,0.9235569422776911,2.754140202292729,3.750878955536283,1.4392061612570666
30.0,0.7,1331,641,0.8910593538692713,0.9235569422776911,2.7311890339402893,3.719621630906814,1.4331097519452995
60.0,1.4,1331,641,0.8910593538692713,0.9235569422776911,2.7311890339402893,3.719621630906814,1.4331097519452995
90.0,2.1,1331,641,0.8910593538692713,0.9235569422776911,2.7311890339402893,3.719621630906814,1.4331097519452995
95.0,2.2,1331,641,0.8918106686701728,0.9235569422776911,2.7106537780460016,3.6916545509751852,1.427620747827765
65.0,1.5,1331,641,0.8918106686701728,0.9235569422776911,2.7011759676332527,3.678746667929816,1.4250763162162434
100.0,2.3,1331,641,0.8918106686701728,0.9235569422776911,2.6921720477411424,3.6664841790367166,1.4226525958326466
35.0,0.8,1331,641,0.8918106686701728,0.9235569422776911,2.675450482227222,3.643710985378103,1.4181344557342783
70.0,1.6,1331,641,0.8918106686701728,0.9235569422776911,2.675450482227222,3.643710985378103,1.4181344557342783
75.0,1.7,1331,641,0.8925619834710744,0.9235569422776911,2.6531550615419954,3.6133467271666198,1.4120756791956612
70.0,1.7,1331,641,0.8850488354620586,0.921996879875195,2.842666137366424,3.8714429219642352,1.4598808065877684
95.0,2.3,1331,641,0.8858001502629602,0.921996879875195,2.833865313411729,3.8594570305649647,1.4576094935303334
75.0,1.8,1331,641,0.8865514650638617,0.921996879875195,2.8092230063385832,3.8258965346470095,1.45121988758433
25.0,0.6,1331,641,0.8865514650638617,0.921996879875195,2.8092230063385832,3.8258965346470086,1.4512198875843298
